event,event_label,event_date,thread_source,thread_url,id,parent_id,author,body,score,date,query_used,lang,record_type
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869639040756178944,869639040756178944,869639040756178944,MauNNaym,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T19:37:59+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869638718759591937,869638718759591937,869638718759591937,OseiOfficial,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T19:36:42+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869620961670176769,869620961670176769,869620961670176769,zubair_ahmed27,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T18:26:08+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869612705073725440,869612705073725440,869612705073725440,Cha_McGill,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T17:53:20+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869605723101122560,869605723101122560,869605723101122560,grey_cozz,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T17:25:35+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869602858760642560,869602858760642560,869602858760642560,rated_pictures,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T17:14:12+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869596739329773573,869596739329773573,869596739329773573,lndn_tech,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T16:49:53+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869583749851357184,869583749851357184,869583749851357184,felixwa7,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:58:16+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869582919681138688,869582919681138688,869582919681138688,ISICIEAN,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:54:58+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869580685857742849,869580685857742849,869580685857742849,anastasia_zayts,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:46:06+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869576463636475905,869576463636475905,869576463636475905,thebrettbyrne,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:29:19+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869576103513305089,869576103513305089,869576103513305089,llavisssh,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:27:53+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869574492896538626,869574492896538626,869574492896538626,zombieofthenite,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:21:29+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869573493641420804,869573493641420804,869573493641420804,fussellnomics,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:17:31+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869571175508131841,869571175508131841,869571175508131841,JohnTnewellj,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T15:08:18+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869567437305511936,869567437305511936,869567437305511936,Ingrid_Ines_K,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:53:27+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869566425215766532,869566425215766532,869566425215766532,DNewlock,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:49:26+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869565133021773824,869565133021773824,869565133021773824,suinthecity,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:44:18+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869564082453700609,869564082453700609,869564082453700609,techsamuraii,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:40:07+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869563283295969280,869563283295969280,869563283295969280,madhavchanchani,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:36:57+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869563195257704448,869563195257704448,869563195257704448,hughubuk,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:36:36+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869562209789194240,869562209789194240,869562209789194240,TechDayHQ,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:32:41+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869562003156762624,869562003156762624,869562003156762624,ilyas_788,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:31:51+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869561943425777664,869561943425777664,869561943425777664,AnitaHanna8,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:31:37+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869561897678516228,869561897678516228,869561897678516228,Vilmapooh,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:31:26+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869561632707366912,869561632707366912,869561632707366912,MatthewBraca,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:30:23+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
amzn01_securityvalue_increase_securityvalue_missing_date,jeff bezos fortune continues to soar as amazon stock reaches n | SecurityValue.Increase_SecurityValue,,x,https://x.com/i/web/status/869561409310511104,869561409310511104,869561409310511104,MuntaruOsman,RT @Forbes: Amazon CEO Jeff Bezos is the richest he's ever been https://t.co/uTLvj2OVWf https://t.co/IQS4fTfnCZ,76,2017-05-30T14:29:30+00:00,"""jeff bezos fortune continues to soar as amazon"" OR ""SecurityValue.Increase SecurityValue"" -is:retweet lang:en",en,post
